,_time,type,identifier,experiment,start,end
3016,2023-10-04 13:38:49.802972+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3017,2023-10-04 13:38:49.803054+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3018,2023-10-04 13:38:49.803075+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3019,2023-10-04 13:38:49.803084+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3020,2023-10-04 13:38:49.803112+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3021,2023-10-04 13:38:49.803123+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3022,2023-10-04 13:38:49.803192+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3023,2023-10-04 13:38:49.803199+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3024,2023-10-04 13:38:49.803243+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3025,2023-10-04 13:38:49.803304+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3026,2023-10-04 13:38:49.803463+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3027,2023-10-04 13:38:49.804111+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3028,2023-10-04 13:38:49.804121+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3029,2023-10-04 13:38:49.804283+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3030,2023-10-04 13:38:49.804348+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3031,2023-10-04 13:38:49.804374+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3032,2023-10-04 13:38:49.804458+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3033,2023-10-04 13:38:49.804467+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3034,2023-10-04 13:38:49.804508+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3035,2023-10-04 13:38:49.804517+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3036,2023-10-04 13:38:49.804569+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3037,2023-10-04 13:38:49.804821+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3038,2023-10-04 13:38:49.804881+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3039,2023-10-04 13:38:49.804890+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3040,2023-10-04 13:38:49.804897+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3041,2023-10-04 13:38:49.804904+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3042,2023-10-04 13:38:49.805114+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3043,2023-10-04 13:38:49.805165+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3044,2023-10-04 13:38:49.805222+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3045,2023-10-04 13:38:49.805250+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3046,2023-10-04 13:38:49.805313+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3047,2023-10-04 13:38:49.805323+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3048,2023-10-04 13:38:49.805330+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3049,2023-10-04 13:38:49.805338+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3050,2023-10-04 13:38:49.805383+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3051,2023-10-04 13:38:49.805390+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3052,2023-10-04 13:38:49.805413+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3053,2023-10-04 13:38:49.805472+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3054,2023-10-04 13:38:49.805475+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3055,2023-10-04 13:38:49.805486+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3056,2023-10-04 13:38:49.805691+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3057,2023-10-04 13:38:49.805747+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3058,2023-10-04 13:38:49.805889+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3059,2023-10-04 13:38:49.805897+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3060,2023-10-04 13:38:49.805947+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3061,2023-10-04 13:38:49.805955+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3062,2023-10-04 13:38:49.806270+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3063,2023-10-04 13:38:49.806637+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3064,2023-10-04 13:38:49.806644+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3065,2023-10-04 13:38:49.806881+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3066,2023-10-04 13:38:49.810648+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3067,2023-10-04 13:38:49.810749+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3068,2023-10-04 13:38:49.810812+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3069,2023-10-04 13:38:49.810955+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3070,2023-10-04 13:38:49.811105+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3071,2023-10-04 13:38:49.811111+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3072,2023-10-04 13:38:49.811237+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3073,2023-10-04 13:38:49.811243+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3074,2023-10-04 13:38:49.811303+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3075,2023-10-04 13:38:49.811348+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3076,2023-10-04 13:38:49.811360+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3077,2023-10-04 13:38:49.811368+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3078,2023-10-04 13:38:49.811375+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3079,2023-10-04 13:38:49.811614+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3080,2023-10-04 13:38:49.811639+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3081,2023-10-04 13:38:49.811693+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3082,2023-10-04 13:38:49.811702+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3083,2023-10-04 13:38:49.811709+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3084,2023-10-04 13:38:49.811716+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3085,2023-10-04 13:38:49.845737+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3086,2023-10-04 13:38:49.845949+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3087,2023-10-04 13:38:49.846160+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3088,2023-10-04 13:38:49.846166+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3089,2023-10-04 13:38:49.846313+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3090,2023-10-04 13:38:49.846393+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3091,2023-10-04 13:38:49.846485+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3092,2023-10-04 13:38:49.846766+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3093,2023-10-04 13:38:49.846831+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3094,2023-10-04 13:38:49.847005+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3095,2023-10-04 13:38:49.847029+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3096,2023-10-04 13:38:49.847071+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3097,2023-10-04 13:38:49.847410+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3098,2023-10-04 13:38:49.847487+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3099,2023-10-04 13:38:49.847495+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3100,2023-10-04 13:38:49.847730+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3101,2023-10-04 13:38:49.848024+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3102,2023-10-04 13:38:49.848097+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3103,2023-10-04 13:38:49.848288+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3104,2023-10-04 13:38:49.848336+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3105,2023-10-04 13:38:49.848472+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3106,2023-10-04 13:38:49.848966+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3107,2023-10-04 13:38:49.849034+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3108,2023-10-04 13:38:49.849064+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3109,2023-10-04 13:38:49.849251+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3110,2023-10-04 13:38:49.849541+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3111,2023-10-04 13:38:49.850111+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3112,2023-10-04 13:38:49.850223+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3113,2023-10-04 13:38:49.850249+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3114,2023-10-04 13:38:49.850251+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3115,2023-10-04 13:38:49.850270+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3116,2023-10-04 13:38:49.850326+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3117,2023-10-04 13:38:49.850331+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3118,2023-10-04 13:38:49.850359+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3119,2023-10-04 13:38:49.850657+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3120,2023-10-04 13:38:49.850685+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3121,2023-10-04 13:38:49.850882+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3122,2023-10-04 13:38:49.850959+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3123,2023-10-04 13:38:49.851247+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3124,2023-10-04 13:38:49.851608+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3125,2023-10-04 13:38:49.851668+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3126,2023-10-04 13:38:49.851703+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3127,2023-10-04 13:38:49.851781+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3128,2023-10-04 13:38:49.851829+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3129,2023-10-04 13:38:49.851864+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3130,2023-10-04 13:38:49.851893+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3131,2023-10-04 13:38:49.851899+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3132,2023-10-04 13:38:49.851919+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3133,2023-10-04 13:38:49.851934+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3134,2023-10-04 13:38:49.852981+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3135,2023-10-04 13:38:49.926142+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3136,2023-10-04 13:38:49.926273+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3137,2023-10-04 13:38:49.926453+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3138,2023-10-04 13:38:49.926465+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3139,2023-10-04 13:38:49.926828+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3140,2023-10-04 13:38:49.927378+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3141,2023-10-04 13:38:49.927425+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3142,2023-10-04 13:38:49.927449+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3143,2023-10-04 13:38:49.927500+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3144,2023-10-04 13:38:49.927509+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3145,2023-10-04 13:38:49.927523+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3146,2023-10-04 13:38:49.927536+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3147,2023-10-04 13:38:49.927549+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3148,2023-10-04 13:38:49.927755+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3149,2023-10-04 13:38:49.927834+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3150,2023-10-04 13:38:49.927840+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3151,2023-10-04 13:38:49.927945+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3152,2023-10-04 13:38:49.927993+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3153,2023-10-04 13:38:49.928024+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3154,2023-10-04 13:38:49.928032+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3155,2023-10-04 13:38:49.928072+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3156,2023-10-04 13:38:49.928129+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3157,2023-10-04 13:38:49.928136+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3158,2023-10-04 13:38:49.928146+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3159,2023-10-04 13:38:49.928151+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3160,2023-10-04 13:38:49.928305+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3161,2023-10-04 13:38:49.928354+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3162,2023-10-04 13:38:49.928652+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3163,2023-10-04 13:38:49.928702+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3164,2023-10-04 13:38:49.928709+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3165,2023-10-04 13:38:49.928764+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3166,2023-10-04 13:38:49.928811+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3167,2023-10-04 13:38:49.928820+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3168,2023-10-04 13:38:49.928830+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3169,2023-10-04 13:38:49.928970+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3170,2023-10-04 13:38:49.929069+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3171,2023-10-04 13:38:49.929115+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3172,2023-10-04 13:38:49.929190+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3173,2023-10-04 13:38:49.929199+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3174,2023-10-04 13:38:49.929208+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3175,2023-10-04 13:38:49.929229+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3176,2023-10-04 13:38:49.929238+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3177,2023-10-04 13:38:49.929303+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3178,2023-10-04 13:38:49.930188+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3179,2023-10-04 13:38:49.939285+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3180,2023-10-04 13:38:49.939539+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3181,2023-10-04 13:38:49.940133+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3182,2023-10-04 13:38:49.940192+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3183,2023-10-04 13:38:49.940222+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3184,2023-10-04 13:38:49.940260+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3185,2023-10-04 13:38:49.940524+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3186,2023-10-04 13:38:49.940551+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3187,2023-10-04 13:38:49.940624+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3188,2023-10-04 13:38:49.940637+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3189,2023-10-04 13:38:49.941048+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3190,2023-10-04 13:38:49.941072+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3191,2023-10-04 13:38:49.941079+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3192,2023-10-04 13:38:49.941104+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3193,2023-10-04 13:38:49.941284+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3194,2023-10-04 13:38:49.941291+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3195,2023-10-04 13:38:49.941299+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3196,2023-10-04 13:38:49.941389+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3197,2023-10-04 13:38:49.941477+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3198,2023-10-04 13:38:49.941551+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3199,2023-10-04 13:38:49.941559+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3200,2023-10-04 13:38:49.941594+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3201,2023-10-04 13:38:49.941664+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3202,2023-10-04 13:38:49.941755+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3203,2023-10-04 13:38:49.941763+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3204,2023-10-04 13:38:49.942100+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3205,2023-10-04 13:38:49.961547+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3206,2023-10-04 13:38:49.961768+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3207,2023-10-04 13:38:49.961956+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3208,2023-10-04 13:38:49.962394+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3209,2023-10-04 13:38:49.962759+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3210,2023-10-04 13:38:49.962771+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3211,2023-10-04 13:38:49.963512+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3212,2023-10-04 13:38:49.963535+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3213,2023-10-04 13:38:49.963544+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3214,2023-10-04 13:38:49.963562+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3215,2023-10-04 13:38:49.963803+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3216,2023-10-04 13:38:49.963960+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3217,2023-10-04 13:38:49.964221+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3218,2023-10-04 13:38:49.981197+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3219,2023-10-04 13:38:49.981627+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3220,2023-10-04 13:38:49.981645+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3221,2023-10-04 13:38:49.981654+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3222,2023-10-04 13:38:49.981686+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3223,2023-10-04 13:38:49.981703+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3224,2023-10-04 13:38:49.982004+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3225,2023-10-04 13:38:49.982065+00:00,3.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3226,2023-10-04 13:38:49.982157+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3227,2023-10-04 13:38:49.982224+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3228,2023-10-04 13:38:49.982229+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3229,2023-10-04 13:38:49.982446+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
3230,2023-10-04 13:38:49.982535+00:00,2.0,3,385,2023-10-04 13:25:01.0752251,2023-10-04 13:40:01.0774462
