,_time,type,experiment,start,end
5204,2023-11-07 18:20:01.814304+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5205,2023-11-07 18:20:01.814468+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5206,2023-11-07 18:20:01.814563+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5207,2023-11-07 18:20:01.814605+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5208,2023-11-07 18:20:01.814654+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5209,2023-11-07 18:20:01.814668+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5210,2023-11-07 18:20:01.814698+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5211,2023-11-07 18:20:01.814870+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5212,2023-11-07 18:20:01.814880+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5213,2023-11-07 18:20:01.814888+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5214,2023-11-07 18:20:01.814959+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5215,2023-11-07 18:20:01.815400+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5216,2023-11-07 18:20:01.815435+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5217,2023-11-07 18:20:01.815479+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5218,2023-11-07 18:20:01.815507+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5219,2023-11-07 18:20:01.815524+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5220,2023-11-07 18:20:01.815816+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5221,2023-11-07 18:20:01.815853+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5222,2023-11-07 18:20:01.940803+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5223,2023-11-07 18:20:01.940930+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5224,2023-11-07 18:20:01.940996+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5225,2023-11-07 18:20:01.941071+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5226,2023-11-07 18:20:01.941092+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5227,2023-11-07 18:20:01.941107+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5228,2023-11-07 18:20:01.941132+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5229,2023-11-07 18:20:01.941199+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5230,2023-11-07 18:20:01.941207+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5231,2023-11-07 18:20:01.941214+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5232,2023-11-07 18:20:01.941222+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5233,2023-11-07 18:20:01.941269+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5234,2023-11-07 18:20:01.941277+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5235,2023-11-07 18:20:01.941298+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5236,2023-11-07 18:20:01.941620+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5237,2023-11-07 18:20:01.941652+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5238,2023-11-07 18:20:01.942072+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5239,2023-11-07 18:20:01.942085+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5240,2023-11-07 18:20:01.942150+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5241,2023-11-07 18:20:01.942161+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5242,2023-11-07 18:20:01.942329+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5243,2023-11-07 18:20:01.942339+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5244,2023-11-07 18:20:01.942376+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5245,2023-11-07 18:20:01.942831+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5246,2023-11-07 18:20:01.942893+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5247,2023-11-07 18:20:01.943084+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5248,2023-11-07 18:20:01.943316+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5249,2023-11-07 18:20:01.971250+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5250,2023-11-07 18:20:01.971291+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5251,2023-11-07 18:20:01.971392+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5252,2023-11-07 18:20:01.971399+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5253,2023-11-07 18:20:01.971429+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5254,2023-11-07 18:20:01.971430+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5255,2023-11-07 18:20:01.971447+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5256,2023-11-07 18:20:01.971456+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5257,2023-11-07 18:20:01.971482+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5258,2023-11-07 18:20:01.971547+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5259,2023-11-07 18:20:01.971579+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5260,2023-11-07 18:20:01.971624+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5261,2023-11-07 18:20:01.972288+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5262,2023-11-07 18:20:01.972354+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5263,2023-11-07 18:20:01.972365+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5264,2023-11-07 18:20:01.972374+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5265,2023-11-07 18:20:01.972439+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5266,2023-11-07 18:20:01.972472+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5267,2023-11-07 18:20:01.972479+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5268,2023-11-07 18:20:01.972484+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5269,2023-11-07 18:20:01.972552+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5270,2023-11-07 18:20:01.972563+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5271,2023-11-07 18:20:01.972568+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5272,2023-11-07 18:20:01.972577+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5273,2023-11-07 18:20:01.972581+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5274,2023-11-07 18:20:01.972600+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5275,2023-11-07 18:20:01.972612+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5276,2023-11-07 18:20:01.972622+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5277,2023-11-07 18:20:01.972630+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5278,2023-11-07 18:20:01.972687+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5279,2023-11-07 18:20:01.972700+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5280,2023-11-07 18:20:01.972709+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5281,2023-11-07 18:20:01.972805+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5282,2023-11-07 18:20:01.972875+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5283,2023-11-07 18:20:01.972875+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5284,2023-11-07 18:20:01.972883+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5285,2023-11-07 18:20:01.972890+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5286,2023-11-07 18:20:01.972897+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5287,2023-11-07 18:20:01.972904+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5288,2023-11-07 18:20:01.972917+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5289,2023-11-07 18:20:01.972920+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5290,2023-11-07 18:20:01.972930+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5291,2023-11-07 18:20:01.972935+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5292,2023-11-07 18:20:01.972943+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5293,2023-11-07 18:20:01.972949+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5294,2023-11-07 18:20:01.972956+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5295,2023-11-07 18:20:01.972971+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5296,2023-11-07 18:20:01.972981+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5297,2023-11-07 18:20:01.972990+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5298,2023-11-07 18:20:01.973040+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5299,2023-11-07 18:20:01.973136+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5300,2023-11-07 18:20:01.973465+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5301,2023-11-07 18:20:01.973475+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5302,2023-11-07 18:20:01.973481+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5303,2023-11-07 18:20:01.973589+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5304,2023-11-07 18:20:01.973596+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5305,2023-11-07 18:20:02.004097+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5306,2023-11-07 18:20:02.004162+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5307,2023-11-07 18:20:02.004192+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5308,2023-11-07 18:20:02.004215+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5309,2023-11-07 18:20:02.004225+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5310,2023-11-07 18:20:02.004233+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5311,2023-11-07 18:20:02.004337+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5312,2023-11-07 18:20:02.004602+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5313,2023-11-07 18:20:02.004635+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5314,2023-11-07 18:20:02.004674+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5315,2023-11-07 18:20:02.004684+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5316,2023-11-07 18:20:02.004692+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5317,2023-11-07 18:20:02.004711+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5318,2023-11-07 18:20:02.004958+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5319,2023-11-07 18:20:02.005140+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5320,2023-11-07 18:20:02.005188+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5321,2023-11-07 18:20:02.005198+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5322,2023-11-07 18:20:02.005258+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5323,2023-11-07 18:20:02.005420+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5324,2023-11-07 18:20:02.005554+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5325,2023-11-07 18:20:02.005573+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5326,2023-11-07 18:20:02.005581+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5327,2023-11-07 18:20:02.005680+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5328,2023-11-07 18:20:02.005689+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5329,2023-11-07 18:20:02.005763+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5330,2023-11-07 18:20:02.005798+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5331,2023-11-07 18:20:02.005812+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5332,2023-11-07 18:20:02.006136+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5333,2023-11-07 18:20:02.006198+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5334,2023-11-07 18:20:02.006256+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5335,2023-11-07 18:20:02.006264+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5336,2023-11-07 18:20:02.006311+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5337,2023-11-07 18:20:02.006355+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5338,2023-11-07 18:20:02.006368+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5339,2023-11-07 18:20:02.006377+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5340,2023-11-07 18:20:02.006461+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5341,2023-11-07 18:20:02.006516+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5342,2023-11-07 18:20:02.006575+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5343,2023-11-07 18:20:02.006744+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5344,2023-11-07 18:20:02.006753+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5345,2023-11-07 18:20:02.006778+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5346,2023-11-07 18:20:02.009001+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5347,2023-11-07 18:20:02.009016+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5348,2023-11-07 18:20:02.009110+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5349,2023-11-07 18:20:02.009117+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5350,2023-11-07 18:20:02.009172+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5351,2023-11-07 18:20:02.009204+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5352,2023-11-07 18:20:02.009216+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5353,2023-11-07 18:20:02.009249+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5354,2023-11-07 18:20:02.009308+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5355,2023-11-07 18:20:02.009326+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5356,2023-11-07 18:20:02.009353+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5357,2023-11-07 18:20:02.009503+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5358,2023-11-07 18:20:02.015145+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5359,2023-11-07 18:20:02.015445+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5360,2023-11-07 18:20:02.015465+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5361,2023-11-07 18:20:02.015683+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5362,2023-11-07 18:20:02.015798+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5363,2023-11-07 18:20:02.015808+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5364,2023-11-07 18:20:02.015874+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5365,2023-11-07 18:20:02.016079+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5366,2023-11-07 18:20:02.016090+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5367,2023-11-07 18:20:02.016202+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5368,2023-11-07 18:20:02.016337+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5369,2023-11-07 18:20:02.016395+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5370,2023-11-07 18:20:02.016598+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5371,2023-11-07 18:20:02.016923+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5372,2023-11-07 18:20:02.016935+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5373,2023-11-07 18:20:02.016944+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5374,2023-11-07 18:20:02.016964+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5375,2023-11-07 18:20:02.017016+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5376,2023-11-07 18:20:02.017029+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5377,2023-11-07 18:20:02.017038+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5378,2023-11-07 18:20:02.017434+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5379,2023-11-07 18:20:02.017510+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5380,2023-11-07 18:20:02.017586+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5381,2023-11-07 18:20:02.017599+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5382,2023-11-07 18:20:02.017609+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5383,2023-11-07 18:20:02.017641+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5384,2023-11-07 18:20:02.017687+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5385,2023-11-07 18:20:02.017696+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5386,2023-11-07 18:20:02.017709+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5387,2023-11-07 18:20:02.017736+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5388,2023-11-07 18:20:02.018533+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5389,2023-11-07 18:20:02.018541+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5390,2023-11-07 18:20:02.018562+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5391,2023-11-07 18:20:02.018610+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5392,2023-11-07 18:20:02.018616+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5393,2023-11-07 18:20:02.047765+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5394,2023-11-07 18:20:02.048149+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5395,2023-11-07 18:20:02.048517+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5396,2023-11-07 18:20:02.048572+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5397,2023-11-07 18:20:02.048937+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5398,2023-11-07 18:20:02.049022+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5399,2023-11-07 18:20:02.307943+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5400,2023-11-07 18:20:02.308402+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5401,2023-11-07 18:20:02.308456+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5402,2023-11-07 18:20:02.308585+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5403,2023-11-07 18:20:02.308677+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5404,2023-11-07 18:20:02.308689+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5405,2023-11-07 18:20:02.308735+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5406,2023-11-07 18:20:02.308746+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5407,2023-11-07 18:20:02.308835+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5408,2023-11-07 18:20:02.308908+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5409,2023-11-07 18:20:02.308993+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5410,2023-11-07 18:20:02.309007+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5411,2023-11-07 18:20:02.309022+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5412,2023-11-07 18:20:02.309031+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5413,2023-11-07 18:20:02.309255+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5414,2023-11-07 18:20:02.310642+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5415,2023-11-07 18:20:02.311052+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5416,2023-11-07 18:20:02.311359+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5417,2023-11-07 18:20:02.481741+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5418,2023-11-07 18:20:02.481834+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5419,2023-11-07 18:20:02.481891+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5420,2023-11-07 18:20:02.481901+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5421,2023-11-07 18:20:02.481932+00:00,3.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5422,2023-11-07 18:20:02.481943+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5423,2023-11-07 18:20:02.482031+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5424,2023-11-07 18:20:02.482876+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
5425,2023-11-07 18:20:02.482889+00:00,2.0,505,2023-11-07 18:12:32.6142390,2023-11-07 18:42:32.6167070
