2024-01-19 16:24:20.636315872 +0100 CET m=+0.003028878,2024-01-19 16:54:20.642698928 +0100 CET m=+1800.009411907,general,1800000000000,random24,2,1,4,2,3,5,0.15,100,3
2024-01-19 16:57:56.044212763 +0100 CET m=+0.002486971,2024-01-19 17:27:56.061979754 +0100 CET m=+1800.020253940,general,1800000000000,random25,16,3,17,2,5,8,0.75,100,0.5
2024-01-19 17:31:29.764154531 +0100 CET m=+0.002421011,2024-01-19 18:01:29.770742252 +0100 CET m=+1800.009008728,general,1800000000000,random25,16,3,17,2,5,8,0.75,100,0.5
2024-01-19 18:05:03.198051719 +0100 CET m=+0.002612163,2024-01-19 18:35:03.204116543 +0100 CET m=+1800.008676972,general,1800000000000,random25,16,3,17,2,5,8,0.75,100,0.5
2024-01-19 18:38:36.645234448 +0100 CET m=+0.002941804,2024-01-19 19:08:36.648731873 +0100 CET m=+1800.006439210,general,1800000000000,random26,4,2,7,10,9,2,0.5,100,1
2024-01-19 19:12:10.833736134 +0100 CET m=+0.002658578,2024-01-19 19:42:10.841107826 +0100 CET m=+1800.010030271,general,1800000000000,random26,4,2,7,10,9,2,0.5,100,1
2024-01-19 19:45:44.639623416 +0100 CET m=+0.002696160,2024-01-19 20:15:44.642837904 +0100 CET m=+1800.005910653,general,1800000000000,random26,4,2,7,10,9,2,0.5,100,1
2024-01-19 20:19:18.795138657 +0100 CET m=+0.003022699,2024-01-19 20:49:18.800962668 +0100 CET m=+1800.008846680,general,1800000000000,random27,8,1,23,4,8,2,0.25,100,3
2024-01-19 20:52:52.852217412 +0100 CET m=+0.003477822,2024-01-19 21:22:52.856432342 +0100 CET m=+1800.007692728,general,1800000000000,random27,8,1,23,4,8,2,0.25,100,3
2024-01-19 21:26:27.323459329 +0100 CET m=+0.002459018,2024-01-19 21:56:27.326522286 +0100 CET m=+1800.005521975,general,1800000000000,random27,8,1,23,4,8,2,0.25,100,3
2024-01-19 22:00:01.63801758 +0100 CET m=+0.003408579,2024-01-19 22:30:01.645707194 +0100 CET m=+1800.011098189,general,1800000000000,random28,20,18,23,8,4,16,0.5,100,1
2024-01-19 22:33:36.619901399 +0100 CET m=+0.002972350,2024-01-19 23:03:36.627467636 +0100 CET m=+1800.010538587,general,1800000000000,random28,20,18,23,8,4,16,0.5,100,1
2024-01-19 23:07:12.893057362 +0100 CET m=+0.002376872,2024-01-19 23:37:12.897016479 +0100 CET m=+1800.006335983,general,1800000000000,random28,20,18,23,8,4,16,0.5,100,1
2024-01-19 23:40:49.657259645 +0100 CET m=+0.003206893,2024-01-20 00:10:49.659399697 +0100 CET m=+1800.005346936,general,1800000000000,random29,18,20,8,4,6,4,0.25,100,3
2024-01-20 00:14:24.409798222 +0100 CET m=+0.002579987,2024-01-20 00:44:24.412688367 +0100 CET m=+1800.005470124,general,1800000000000,random29,18,20,8,4,6,4,0.25,100,3
2024-01-20 00:47:58.726965563 +0100 CET m=+0.003913205,2024-01-20 01:17:58.731277365 +0100 CET m=+1800.008224978,general,1800000000000,random29,18,20,8,4,6,4,0.25,100,3
2024-01-20 01:21:32.629931807 +0100 CET m=+0.002742317,2024-01-20 01:51:32.640670392 +0100 CET m=+1800.013480908,general,1800000000000,random30,15,4,20,8,2,8,1,100,1
2024-01-20 01:55:06.891255321 +0100 CET m=+0.003097260,2024-01-20 02:25:06.896429519 +0100 CET m=+1800.008271452,general,1800000000000,random30,15,4,20,8,2,8,1,100,1
2024-01-20 02:28:41.915668282 +0100 CET m=+0.002869624,2024-01-20 02:58:41.920130825 +0100 CET m=+1800.007332144,general,1800000000000,random30,15,4,20,8,2,8,1,100,1
2024-01-20 03:02:17.068226919 +0100 CET m=+0.003296903,2024-01-20 03:32:17.07617388 +0100 CET m=+1800.011243859,general,1800000000000,random31,8,6,18,4,4,4,0.25,100,0.5
2024-01-20 03:35:51.101333899 +0100 CET m=+0.002904553,2024-01-20 04:05:51.104559006 +0100 CET m=+1800.006129671,general,1800000000000,random31,8,6,18,4,4,4,0.25,100,0.5
2024-01-20 04:09:25.064473148 +0100 CET m=+0.003198501,2024-01-20 04:39:25.071144578 +0100 CET m=+1800.009869921,general,1800000000000,random31,8,6,18,4,4,4,0.25,100,0.5
2024-01-20 04:42:59.719788885 +0100 CET m=+0.002848961,2024-01-20 05:12:59.725441889 +0100 CET m=+1800.008501962,general,1800000000000,random32,3,2,5,2,2,2,0.5,100,1
2024-01-20 05:16:34.163836818 +0100 CET m=+0.002699321,2024-01-20 05:46:34.16661497 +0100 CET m=+1800.005477466,general,1800000000000,random32,3,2,5,2,2,2,0.5,100,1
2024-01-20 05:50:08.246147192 +0100 CET m=+0.002725975,2024-01-20 06:20:08.254169952 +0100 CET m=+1800.010748728,general,1800000000000,random32,3,2,5,2,2,2,0.5,100,1
2024-01-20 06:23:42.600738295 +0100 CET m=+0.003132788,2024-01-20 06:53:42.604358366 +0100 CET m=+1800.006752855,general,1800000000000,random33,19,8,23,4,8,2,0.25,100,3
2024-01-20 06:57:17.149910312 +0100 CET m=+0.002477294,2024-01-20 07:27:17.153421136 +0100 CET m=+1800.005988112,general,1800000000000,random33,19,8,23,4,8,2,0.25,100,3
2024-01-20 07:30:51.588557984 +0100 CET m=+0.002606282,2024-01-20 08:00:51.592706745 +0100 CET m=+1800.006755029,general,1800000000000,random33,19,8,23,4,8,2,0.25,100,3
2024-01-22 12:53:30.336012979 +0100 CET m=+0.002457705,2024-01-22 13:23:30.338111207 +0100 CET m=+1800.004555930,unl,1800000000000,random17,8,6,20,5,7,2,0.5,100,3
2024-01-22 13:27:05.156543931 +0100 CET m=+0.002496924,2024-01-22 13:57:05.161964835 +0100 CET m=+1800.007917789,unl,1800000000000,random17,8,6,20,5,7,2,0.5,100,3
2024-01-22 14:00:39.852382017 +0100 CET m=+0.003685196,2024-01-22 14:30:39.855586981 +0100 CET m=+1800.006890157,unl,1800000000000,random17,8,6,20,5,7,2,0.5,100,3
2024-01-22 14:34:14.467332754 +0100 CET m=+0.002915891,2024-01-22 15:04:14.471239885 +0100 CET m=+1800.006823040,unl,1800000000000,random18,17,2,20,4,6,4,0.5,100,0.25
2024-01-22 15:07:47.734693299 +0100 CET m=+0.002399193,2024-01-22 15:37:47.796517586 +0100 CET m=+1800.064223483,unl,1800000000000,random18,17,2,20,4,6,4,0.5,100,0.25
2024-01-22 15:41:21.310699345 +0100 CET m=+0.002369177,2024-01-22 16:11:21.37541706 +0100 CET m=+1800.067086869,unl,1800000000000,random18,17,2,20,4,6,4,0.5,100,0.25
2024-01-22 16:14:54.717620953 +0100 CET m=+0.002811151,2024-01-22 16:44:54.724432159 +0100 CET m=+1800.009622330,unl,1800000000000,random19,12,8,21,9,8,4,0.15,100,2
2024-01-22 16:48:28.131018228 +0100 CET m=+0.003212660,2024-01-22 17:18:28.139574616 +0100 CET m=+1800.011769041,unl,1800000000000,random19,12,8,21,9,8,4,0.15,100,2
2024-01-22 17:22:01.814661416 +0100 CET m=+0.004038992,2024-01-22 17:52:01.823735813 +0100 CET m=+1800.013113368,unl,1800000000000,random19,12,8,21,9,8,4,0.15,100,2
2024-01-22 17:55:36.807567867 +0100 CET m=+0.004022129,2024-01-22 18:25:36.868598793 +0100 CET m=+1800.065053080,unl,1800000000000,random20,16,9,15,20,2,4,0.75,100,0.5
2024-01-22 18:29:10.653216085 +0100 CET m=+0.002986875,2024-01-22 18:59:10.714296924 +0100 CET m=+1800.064067707,unl,1800000000000,random20,16,9,15,20,2,4,0.75,100,0.5
2024-01-22 19:02:44.19464269 +0100 CET m=+0.002497437,2024-01-22 19:32:44.257328418 +0100 CET m=+1800.065183162,unl,1800000000000,random20,16,9,15,20,2,4,0.75,100,0.5
2024-01-22 19:36:17.419972532 +0100 CET m=+0.002579216,2024-01-22 20:06:17.422722255 +0100 CET m=+1800.005328938,unl,1800000000000,random21,3,2,7,9,20,2,0.25,100,1
2024-01-22 20:09:51.200852289 +0100 CET m=+0.002616941,2024-01-22 20:39:51.204493564 +0100 CET m=+1800.006258195,unl,1800000000000,random21,3,2,7,9,20,2,0.25,100,1
2024-01-22 20:43:25.205523016 +0100 CET m=+0.003602378,2024-01-22 21:13:25.213320658 +0100 CET m=+1800.011399985,unl,1800000000000,random21,3,2,7,9,20,2,0.25,100,1
2024-02-12 12:27:48.140790797 +0100 CET m=+0.003068213,2024-02-12 12:57:48.145532762 +0100 CET m=+1800.007810177,validator,1800000000000,informed,8,6,12,4,8,2,0.25,100,3.0
2024-02-12 13:01:20.561787221 +0100 CET m=+0.002489877,2024-02-12 13:31:20.564966113 +0100 CET m=+1800.005668743,validator,1800000000000,informed,8,6,12,4,8,2,0.25,100,3.0
2024-02-12 13:34:56.600686194 +0100 CET m=+0.002990396,2024-02-12 14:04:56.604366352 +0100 CET m=+1800.006670544,validator,1800000000000,informed,8,6,12,4,8,2,0.25,100,3.0
2024-02-12 14:08:30.07198337 +0100 CET m=+0.003527504,2024-02-12 14:38:30.075065656 +0100 CET m=+1800.006609792,validator,1800000000000,informed0,16,8,20,16,8,4,0.5,100,1.0
2024-02-12 14:42:03.488356272 +0100 CET m=+0.002481331,2024-02-12 15:12:03.495041631 +0100 CET m=+1800.009166700,validator,1800000000000,informed0,16,8,20,16,8,4,0.5,100,1.0
2024-02-12 15:15:37.976854715 +0100 CET m=+0.002586810,2024-02-12 15:45:37.980663784 +0100 CET m=+1800.006395867,validator,1800000000000,informed0,16,8,20,16,8,4,0.5,100,1.0
