,experiment,propagationTime,messageOverhead,messageReceived,graft,prune,iwant,ihave,messageBandwidth,totalBandwidth,gossipReceived,gossipBandwidth,topology,d,dlo,dhi,dscore,dlazy,dout,gossipFactor,interval,topics,topicSize
29032,578,0.0,73.0,14.0,0.0,0.0,0.0,7.0,2.8,35.4,57.0,11.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29033,578,0.0,72.0,13.0,0.0,0.0,0.0,6.0,2.6,34.4,98.0,19.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29034,578,0.0,47.0,8.0,0.0,0.0,0.0,4.0,1.6,22.4,88.0,17.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29035,578,0.0,79.0,14.0,0.0,0.0,0.0,9.0,2.8,38.2,62.0,12.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29036,578,0.0,69.0,13.0,0.0,0.0,0.0,10.0,2.6,34.0,94.0,18.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29037,578,0.0,52.0,9.0,0.0,0.0,0.0,3.0,1.8,24.6,89.0,17.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29038,578,0.0,77.0,14.0,0.0,0.0,0.0,7.0,2.8,37.0,60.0,12.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29039,578,0.0,72.0,13.0,0.0,0.0,0.0,8.0,2.6,34.8,92.0,18.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29040,578,0.0,48.0,8.0,0.0,0.0,0.0,6.0,1.6,23.2,90.0,18.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29041,578,0.0,76.0,14.0,0.0,0.0,0.0,6.0,2.8,36.4,59.0,11.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29042,578,0.0,74.0,13.0,0.0,0.0,0.0,7.0,2.6,35.4,27.0,5.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29043,578,0.0,49.0,9.0,0.0,0.0,0.0,3.0,1.8,23.4,131.0,26.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29044,578,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29045,578,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,5.4,142.0,28.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29046,578,0.0,103.0,20.0,4.0,2.0,0.0,7.0,4.0,50.8,75.0,15.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29047,578,0.0,120.0,19.0,0.0,0.0,0.0,5.0,3.8,56.2,159.0,31.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29048,578,0.0,63.0,11.0,0.0,0.0,0.0,5.0,2.2,29.8,146.0,29.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29049,578,0.0,133.0,20.0,0.0,0.0,0.0,10.0,4.0,62.4,89.0,17.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29050,578,0.0,124.0,19.0,0.0,0.0,0.0,5.0,3.8,57.8,150.0,30.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29051,578,0.0,74.0,12.0,0.0,0.0,0.0,7.0,2.4,35.0,140.0,28.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29052,578,0.0,125.0,20.0,0.0,0.0,0.0,8.0,4.0,59.0,95.0,19.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29053,578,0.0,119.0,18.0,0.0,0.0,0.0,5.0,3.6,55.4,153.0,30.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29054,578,0.0,82.0,12.0,0.0,0.0,0.0,5.0,2.4,37.8,144.0,28.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29055,578,0.0,131.0,20.0,0.0,0.0,0.0,6.0,4.0,60.8,107.0,21.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29056,578,0.0,121.0,18.0,0.0,0.0,0.0,7.0,3.6,56.6,154.0,30.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29057,578,0.0,93.0,14.0,0.0,0.0,0.0,4.0,2.8,42.8,143.0,28.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29058,578,0.0,130.0,20.0,0.0,0.0,0.0,7.0,4.0,60.8,93.0,18.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29059,578,0.0,120.0,18.0,0.0,0.0,0.0,7.0,3.6,56.2,153.0,30.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29060,578,0.0,79.0,12.0,0.0,0.0,0.0,6.0,2.4,36.8,131.0,26.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29061,578,0.0,129.0,20.0,0.0,0.0,0.0,8.0,4.0,60.4,137.0,27.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29062,578,0.0,110.0,17.0,0.0,0.0,0.0,6.0,3.4,51.6,114.0,22.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29063,578,0.0,116.0,16.0,2.0,4.0,0.0,8.0,3.2,53.8,110.0,22.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29064,578,0.0,90.0,20.0,1.0,0.0,0.0,7.0,4.0,44.8,82.0,16.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29065,578,0.0,91.0,17.0,0.0,0.0,0.0,4.0,3.4,43.6,123.0,24.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29066,578,0.0,66.0,13.0,0.0,0.0,0.0,7.0,2.6,32.2,110.0,22.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29067,578,0.0,100.0,20.0,0.0,0.0,0.0,7.0,4.0,48.6,106.0,21.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29068,578,0.0,91.0,17.0,0.0,0.0,0.0,4.0,3.4,43.6,131.0,26.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29069,578,0.0,87.0,16.0,0.0,0.0,0.0,7.0,3.2,41.8,110.0,22.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29070,578,0.0,107.0,20.0,0.0,0.0,0.0,8.0,4.0,51.6,75.0,15.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29071,578,0.0,88.0,17.0,0.0,0.0,0.0,7.0,3.4,43.0,129.0,25.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29072,578,0.0,61.0,13.0,0.0,0.0,0.0,5.0,2.6,29.8,105.0,21.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29073,578,0.0,107.0,20.0,0.0,0.0,0.0,6.0,4.0,51.2,106.0,21.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29074,578,0.0,83.0,17.0,0.0,0.0,0.0,7.0,3.4,41.0,132.0,26.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29075,578,0.0,87.0,16.0,0.0,0.0,0.0,7.0,3.2,41.8,98.0,19.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29076,578,0.0,110.0,20.0,0.0,0.0,0.0,6.0,4.0,52.4,98.0,19.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29077,578,0.0,81.0,15.0,0.0,0.0,0.0,4.0,3.0,38.8,131.0,26.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29078,578,0.0,82.0,15.0,0.0,0.0,0.0,5.0,3.0,39.0,91.0,18.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29079,578,0.0,107.0,20.0,0.0,0.0,0.0,8.0,4.0,51.6,127.0,25.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29080,578,0.0,72.0,14.0,0.0,0.0,0.0,7.0,2.8,35.4,148.0,29.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29081,578,0.0,104.0,20.0,1.0,1.0,0.0,6.0,4.0,50.2,77.0,15.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29082,578,0.0,123.0,22.0,0.0,0.0,0.0,7.0,4.4,58.6,122.0,24.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29083,578,0.0,61.0,11.0,0.0,0.0,0.0,7.0,2.2,29.8,130.0,26.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29084,578,0.0,101.0,19.0,0.0,0.0,0.0,6.0,3.8,48.4,68.0,13.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29085,578,0.0,104.0,20.0,0.0,0.0,0.0,10.0,4.0,50.8,144.0,28.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29086,578,0.0,54.0,10.0,0.0,0.0,0.0,6.0,2.0,26.4,138.0,27.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29087,578,0.0,120.0,21.0,0.0,0.0,0.0,7.0,4.2,57.0,67.0,13.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29088,578,0.0,114.0,20.0,0.0,0.0,0.0,8.0,4.0,54.4,129.0,25.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29089,578,0.0,51.0,10.0,0.0,0.0,0.0,8.0,2.0,25.6,120.0,24.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29090,578,0.0,107.0,20.0,0.0,0.0,0.0,6.0,4.0,51.2,75.0,15.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29091,578,0.0,96.0,19.0,0.0,0.0,0.0,9.0,3.8,47.0,132.0,26.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29092,578,0.0,60.0,11.0,0.0,0.0,0.0,6.0,2.2,29.2,125.0,25.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29093,578,0.0,109.0,20.0,0.0,0.0,0.0,7.0,4.0,52.2,120.0,24.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29094,578,0.0,101.0,20.0,0.0,0.0,0.0,8.0,4.0,49.2,131.0,26.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29095,578,0.0,95.0,20.0,0.0,0.0,0.0,7.0,4.0,47.0,87.0,17.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29096,578,0.0,109.0,20.0,0.0,0.0,0.0,6.0,4.0,52.0,107.0,21.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29097,578,0.0,71.0,14.0,0.0,0.0,0.0,6.0,2.8,34.4,129.0,25.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29098,578,0.0,85.0,17.0,0.0,0.0,0.0,7.0,3.4,41.8,91.0,18.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29099,578,0.0,107.0,20.0,1.0,1.0,0.0,5.0,4.0,51.2,129.0,25.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29100,578,0.0,73.0,13.0,0.0,0.0,0.0,9.0,2.6,35.4,133.0,26.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29101,578,0.0,106.0,20.0,0.0,0.0,0.0,5.0,4.0,51.0,83.0,16.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29102,578,0.0,109.0,20.0,0.0,0.0,0.0,8.0,4.0,52.4,110.0,22.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29103,578,0.0,67.0,13.0,0.0,0.0,0.0,7.0,2.6,32.6,134.0,26.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29104,578,0.0,89.0,17.0,0.0,0.0,0.0,6.0,3.4,43.2,91.0,18.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29105,578,0.0,109.0,20.0,0.0,0.0,0.0,8.0,4.0,52.6,125.0,25.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29106,578,0.0,74.0,14.0,0.0,0.0,0.0,7.0,2.8,35.8,122.0,24.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29107,578,0.0,103.0,20.0,0.0,0.0,0.0,4.0,4.0,49.6,89.0,17.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29108,578,0.0,101.0,20.0,0.0,0.0,0.0,5.0,4.0,48.6,114.0,22.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29109,578,0.0,71.0,13.0,0.0,0.0,0.0,9.0,2.6,34.6,126.0,25.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29110,578,0.0,92.0,17.0,0.0,0.0,0.0,7.0,3.4,44.6,94.0,18.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29111,578,0.0,102.0,20.0,0.0,0.0,0.0,8.0,4.0,49.6,127.0,25.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29112,578,0.0,75.0,15.0,0.0,0.0,0.0,8.0,3.0,36.8,130.0,26.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29113,578,0.0,105.0,20.0,0.0,0.0,0.0,4.0,4.0,50.4,93.0,18.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29114,578,0.0,105.0,20.0,0.0,0.0,0.0,9.0,4.0,51.0,110.0,22.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29115,578,0.0,75.0,15.0,0.0,0.0,0.0,7.0,3.0,36.6,129.0,25.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29116,578,0.0,89.0,17.0,0.0,0.0,0.0,6.0,3.4,43.2,97.0,19.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29117,578,0.0,106.0,20.0,1.0,1.0,0.0,6.0,4.0,51.0,126.0,25.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29118,578,0.0,79.0,15.0,0.0,0.0,0.0,7.0,3.0,38.2,125.0,25.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29119,578,0.0,103.0,20.0,0.0,0.0,0.0,5.0,4.0,49.8,85.0,17.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29120,578,0.0,103.0,20.0,0.0,0.0,0.0,6.0,4.0,49.6,115.0,23.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29121,578,0.0,65.0,13.0,0.0,0.0,0.0,11.0,2.6,32.6,129.0,25.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29122,578,0.0,94.0,17.0,0.0,0.0,0.0,6.0,3.4,45.2,85.0,17.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29123,578,0.0,107.0,20.0,0.0,0.0,0.0,6.0,4.0,51.2,131.0,26.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29124,578,0.0,69.0,13.0,0.0,0.0,0.0,7.0,2.6,33.4,127.0,25.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29125,578,0.0,108.0,20.0,0.0,0.0,0.0,5.0,4.0,51.8,93.0,18.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29126,578,0.0,105.0,20.0,0.0,0.0,0.0,6.0,4.0,50.4,119.0,23.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29127,578,0.0,73.0,14.0,0.0,0.0,0.0,10.0,2.8,36.0,130.0,26.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29128,578,0.0,96.0,18.0,0.0,0.0,0.0,7.0,3.6,46.6,90.0,18.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29129,578,0.0,109.0,20.0,0.0,0.0,0.0,5.0,4.0,51.8,116.0,23.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29130,578,0.0,74.0,14.0,0.0,0.0,0.0,6.0,2.8,35.6,133.0,26.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29131,578,0.0,94.0,20.0,0.0,0.0,0.0,4.0,4.0,46.0,84.0,16.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29132,578,0.0,107.0,20.0,0.0,0.0,0.0,10.0,4.0,52.0,112.0,22.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29133,578,0.0,64.0,14.0,0.0,0.0,0.0,10.0,2.8,32.4,129.0,25.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29134,578,0.0,92.0,18.0,0.0,0.0,0.0,4.0,3.6,44.4,88.0,17.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29135,578,0.0,104.0,20.0,1.0,1.0,0.0,8.0,4.0,50.6,130.0,26.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29136,578,0.0,69.0,14.0,0.0,0.0,0.0,9.0,2.8,34.2,134.0,26.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29137,578,0.0,104.0,20.0,0.0,0.0,0.0,8.0,4.0,50.8,92.0,18.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29138,578,0.0,109.0,22.0,0.0,0.0,0.0,7.0,4.4,53.0,124.0,24.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29139,578,0.0,73.0,15.0,0.0,0.0,0.0,8.0,3.0,36.0,137.0,27.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29140,578,0.0,103.0,19.0,0.0,0.0,0.0,4.0,3.8,49.2,79.0,15.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29141,578,0.0,110.0,21.0,0.0,0.0,0.0,10.0,4.2,53.6,131.0,26.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29142,578,0.0,62.0,12.0,0.0,0.0,0.0,9.0,2.4,30.6,132.0,26.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29143,578,0.0,107.0,20.0,0.0,0.0,0.0,6.0,4.0,51.6,97.0,19.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29144,578,0.0,109.0,20.0,0.0,0.0,0.0,6.0,4.0,52.2,133.0,26.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29145,578,0.0,78.0,14.0,0.0,0.0,0.0,9.0,2.8,37.8,120.0,24.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29146,578,0.0,111.0,20.0,0.0,0.0,0.0,4.0,4.0,52.8,76.0,15.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29147,578,0.0,100.0,19.0,0.0,0.0,0.0,5.0,3.8,47.8,122.0,24.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29148,578,0.0,59.0,11.0,0.0,0.0,0.0,10.0,2.2,29.2,127.0,25.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29149,578,0.0,101.0,20.0,0.0,0.0,0.0,3.0,4.0,48.6,75.0,15.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29150,578,0.0,106.0,20.0,0.0,0.0,0.0,5.0,4.0,50.6,125.0,25.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29151,578,0.0,61.0,12.0,0.0,0.0,0.0,6.0,2.4,29.6,123.0,24.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29152,578,0.0,102.0,20.0,0.0,0.0,0.0,5.0,4.0,49.4,75.0,15.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29153,578,0.0,99.0,19.0,1.0,1.0,0.0,8.0,3.8,48.2,131.0,26.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29154,578,0.0,58.0,11.0,0.0,0.0,0.0,9.0,2.2,28.8,104.0,20.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29155,578,0.0,108.0,20.0,0.0,0.0,0.0,5.0,4.0,51.8,113.0,22.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29156,578,0.0,87.0,16.0,0.0,0.0,0.0,5.0,3.2,41.4,112.0,22.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29157,578,0.0,92.0,18.0,0.0,0.0,0.0,7.0,3.6,44.6,92.0,18.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29158,578,0.0,89.0,18.0,0.0,0.0,0.0,7.0,3.6,43.8,133.0,26.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29159,578,0.0,75.0,14.0,0.0,0.0,0.0,7.0,2.8,36.2,115.0,23.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29160,578,0.0,105.0,20.0,0.0,0.0,0.0,12.0,4.0,51.6,75.0,15.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29161,578,0.0,94.0,18.0,0.0,0.0,0.0,5.0,3.6,45.4,138.0,27.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29162,578,0.0,59.0,12.0,0.0,0.0,0.0,8.0,2.4,29.2,124.0,24.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29163,578,0.0,110.0,20.0,0.0,0.0,0.0,12.0,4.0,53.6,90.0,18.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29164,578,0.0,99.0,18.0,0.0,0.0,0.0,8.0,3.6,48.2,143.0,28.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29165,578,0.0,73.0,14.0,0.0,0.0,0.0,7.0,2.8,35.4,126.0,25.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29166,578,0.0,117.0,21.0,0.0,0.0,0.0,9.0,4.2,56.2,81.0,16.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29167,578,0.0,102.0,19.0,0.0,0.0,0.0,7.0,3.8,49.4,132.0,26.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29168,578,0.0,66.0,12.0,0.0,0.0,0.0,7.0,2.4,31.8,112.0,22.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29169,578,0.0,108.0,20.0,0.0,0.0,0.0,8.0,4.0,52.0,108.0,21.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29170,578,0.0,91.0,17.0,0.0,0.0,0.0,6.0,3.4,44.0,132.0,26.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29171,578,0.0,88.0,17.0,1.0,1.0,0.0,6.0,3.4,42.6,99.0,19.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29172,578,0.0,107.0,20.0,0.0,0.0,0.0,9.0,4.0,51.8,96.0,19.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29173,578,0.0,80.0,16.0,0.0,0.0,0.0,5.0,3.2,39.0,120.0,24.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29174,578,0.0,80.0,14.0,0.0,0.0,0.0,6.0,2.8,38.0,107.0,21.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29175,578,0.0,100.0,20.0,0.0,0.0,0.0,4.0,4.0,48.0,105.0,21.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29176,578,0.0,85.0,17.0,0.0,0.0,0.0,7.0,3.4,41.8,120.0,24.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29177,578,0.0,83.0,18.0,0.0,0.0,0.0,8.0,3.6,41.2,83.0,16.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29178,578,0.0,98.0,19.0,0.0,0.0,0.0,7.0,3.8,47.4,122.0,24.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29179,578,0.0,68.0,13.0,0.0,0.0,0.0,4.0,2.6,32.8,111.0,22.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29180,578,0.0,100.0,20.0,0.0,0.0,0.0,6.0,4.0,48.4,75.0,15.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29181,578,0.0,88.0,18.0,0.0,0.0,0.0,8.0,3.6,43.4,124.0,24.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29182,578,0.0,62.0,12.0,0.0,0.0,0.0,3.0,2.4,29.8,101.0,20.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29183,578,0.0,102.0,20.0,0.0,0.0,0.0,6.0,4.0,49.2,113.0,22.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29184,578,0.0,82.0,16.0,0.0,0.0,0.0,7.0,3.2,39.8,109.0,21.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29185,578,0.0,93.0,18.0,0.0,0.0,0.0,4.0,3.6,44.8,93.0,18.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29186,578,0.0,88.0,18.0,0.0,0.0,0.0,6.0,3.6,43.0,126.0,25.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29187,578,0.0,77.0,14.0,0.0,0.0,0.0,6.0,2.8,36.8,104.0,20.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29188,578,0.0,105.0,20.0,0.0,0.0,0.0,3.0,4.0,50.2,77.0,15.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29189,578,0.0,84.0,18.0,1.0,1.0,0.0,5.0,3.6,41.2,126.0,25.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29190,578,0.0,65.0,12.0,0.0,0.0,0.0,4.0,2.4,30.8,117.0,23.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29191,578,0.0,104.0,20.0,0.0,0.0,0.0,4.0,4.0,50.0,92.0,18.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29192,578,0.0,96.0,18.0,0.0,0.0,0.0,7.0,3.6,46.2,145.0,29.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29193,578,0.0,75.0,14.0,0.0,0.0,0.0,7.0,2.8,36.2,117.0,23.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29194,578,0.0,117.0,22.0,0.0,0.0,0.0,8.0,4.4,56.8,81.0,16.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29195,578,0.0,95.0,18.0,0.0,0.0,0.0,8.0,3.6,46.0,131.0,26.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29196,578,0.0,63.0,12.0,0.0,0.0,0.0,10.0,2.4,31.2,115.0,23.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29197,578,0.0,107.0,20.0,0.0,0.0,0.0,6.0,4.0,51.6,97.0,19.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29198,578,0.0,95.0,18.0,0.0,0.0,0.0,6.0,3.6,45.6,139.0,27.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29199,578,0.0,80.0,14.0,0.0,0.0,0.0,7.0,2.8,38.2,117.0,23.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29200,578,0.0,115.0,20.0,0.0,0.0,0.0,6.0,4.0,54.8,81.0,16.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29201,578,0.0,94.0,18.0,0.0,0.0,0.0,9.0,3.6,45.8,133.0,26.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29202,578,0.0,65.0,12.0,0.0,0.0,0.0,8.0,2.4,31.6,109.0,21.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29203,578,0.0,111.0,20.0,0.0,0.0,0.0,4.0,4.0,52.8,102.0,20.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29204,578,0.0,91.0,17.0,0.0,0.0,0.0,5.0,3.4,43.4,129.0,25.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29205,578,0.0,85.0,15.0,0.0,0.0,0.0,6.0,3.0,40.4,112.0,22.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29206,578,0.0,104.0,20.0,0.0,0.0,0.0,7.0,4.0,50.6,89.0,17.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29207,578,0.0,89.0,17.0,1.0,1.0,0.0,9.0,3.4,43.6,134.0,26.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29208,578,0.0,71.0,13.0,0.0,0.0,0.0,9.0,2.6,34.6,104.0,20.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29209,578,0.0,110.0,20.0,0.0,0.0,0.0,6.0,4.0,52.8,102.0,20.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29210,578,0.0,86.0,17.0,0.0,0.0,0.0,5.0,3.4,41.4,130.0,26.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29211,578,0.0,82.0,16.0,0.0,0.0,0.0,8.0,3.2,40.0,118.0,23.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29212,578,0.0,107.0,20.0,0.0,0.0,0.0,5.0,4.0,51.4,110.0,22.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29213,578,0.0,97.0,19.0,0.0,0.0,0.0,6.0,3.8,46.8,128.0,25.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29214,578,0.0,88.0,16.0,0.0,0.0,0.0,10.0,3.2,42.8,110.0,22.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29215,578,0.0,105.0,20.0,0.0,0.0,0.0,5.0,4.0,50.6,121.0,24.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29216,578,0.0,91.0,18.0,0.0,0.0,0.0,5.0,3.6,43.8,122.0,24.4,general,6,4,8,2,2,2,0.25,1.0,24,1
